transaction_id,type,map_start_point,map_end_point,children
q8ec1.transaction.11,normal,11,12,"id(q8ec1.g.move.165)..id(q8ec1.g.move.166.5), id(q8ec1.f.move.166)..id(q8ec1.f.move.167.5), id(q8ec1.g.move.167), id(q8ec1.f.move.168)"
q8ec1.transaction.12,normal,12,13,"id(q8ec1.g.move.169)..id(q8ec1.g.move.170.5), id(q8ec1.f.move.170), id(q8ec1.g.move.171), id(q8ec1.f.move.172.5), id(q8ec1.g.move.171.5)..id(q8ec1.g.move.173.5), id(q8ec1.f.move.173)..id(q8ec1.f.move.174.5), id(q8ec1.g.move.174)..id(q8ec1.g.move.177.5), id(q8ec1.f.move.175)..id(q8ec1.f.move.177), id(q8ec1.g.move.178), id(q8ec1.f.move.179.5), id(q8ec1.g.move.178.5)..id(q8ec1.g.move.180.5), id(q8ec1.f.move.180), id(q8ec1.g.move.181), id(q8ec1.f.move.181.5), id(q8ec1.g.move.181.4)..id(q8ec1.g.move.182.5), id(q8ec1.f.move.182)..id(q8ec1.f.move.184.5), id(q8ec1.g.move.183)..id(q8ec1.g.move.185.5), id(q8ec1.f.move.185)..id(q8ec1.f.move.186.5), id(q8ec1.g.move.186), id(q8ec1.f.move.187)"
q8ec1.transaction.13,irrelevant,,,"id(q8ec1.f.move.188)..id(q8ec1.f.move.191.5), id(q8ec1.g.move.189)..id(q8ec1.g.move.191), id(q8ec1.f.move.192)..id(q8ec1.f.move.193)"
q8ec1.transaction.14,normal,13,14,"id(q8ec1.g.move.194), id(q8ec1.f.move.195)..id(q8ec1.f.move.197.5), id(q8ec1.g.move.195.5)..id(q8ec1.g.move.198.5), id(q8ec1.f.move.198)..id(q8ec1.f.move.199.5), id(q8ec1.g.move.199), id(q8ec1.f.move.200)"
q8ec1.transaction.15,normal,14,15,"id(q8ec1.g.move.201)..id(q8ec1.g.move.202.5), id(q8ec1.f.move.202)..id(q8ec1.f.move.205.5), id(q8ec1.g.move.203)..id(q8ec1.g.move.205), id(q8ec1.f.move.206)..id(q8ec1.f.move.207.5), id(q8ec1.g.move.207)..id(q8ec1.g.move.208.5), id(q8ec1.f.move.208), id(q8ec1.g.move.209), id(q8ec1.f.move.209.5), id(q8ec1.g.move.210.5), id(q8ec1.f.move.210)..id(q8ec1.f.move.211.5), id(q8ec1.g.move.211)..id(q8ec1.g.move.212.5), id(q8ec1.f.move.212)..id(q8ec1.f.move.214.5), id(q8ec1.g.move.213)..id(q8ec1.g.move.215.5), id(q8ec1.f.move.215)..id(q8ec1.f.move.220.5), id(q8ec1.g.move.216)..id(q8ec1.g.move.221.5), id(q8ec1.f.move.221)..id(q8ec1.f.move.222.5), id(q8ec1.g.move.222)..id(q8ec1.g.move.224.5), id(q8ec1.f.move.223)..id(q8ec1.f.move.225.5), id(q8ec1.g.move.225), id(q8ec1.f.move.226), id(q8ec1.g.move.226.5), id(q8ec1.f.move.228.5), id(q8ec1.g.move.227)"
q8ec1.transaction.16,normal,15,16,"id(q8ec1.g.move.228)..id(q8ec1.g.move.229.5), id(q8ec1.f.move.229), id(q8ec1.g.move.230)..id(q8ec1.g.move.232), id(q8ec1.f.move.233.5), id(q8ec1.g.move.233)..id(q8ec1.g.move.234.5), id(q8ec1.f.move.234)..id(q8ec1.f.move.235.5), id(q8ec1.g.move.235)..id(q8ec1.g.move.236.5), id(q8ec1.f.move.236), id(q8ec1.g.move.237)..id(q8ec1.g.move.238.5), id(q8ec1.f.move.240.5), id(q8ec1.g.move.239)..id(q8ec1.g.move.240), id(q8ec1.f.move.241), id(q8ec1.g.move.241.5), id(q8ec1.f.move.242.5), id(q8ec1.g.move.242)..id(q8ec1.g.move.243.5), id(q8ec1.f.move.243), id(q8ec1.g.move.244)..id(q8ec1.g.move.245.5), id(q8ec1.f.move.247.5), id(q8ec1.g.move.246)..id(q8ec1.g.move.249.5), id(q8ec1.f.move.248)..id(q8ec1.f.move.250.5), id(q8ec1.g.move.250), id(q8ec1.f.move.251)"
q8ec1.transaction.17,normal,16,17,"id(q8ec1.g.move.252)..id(q8ec1.g.move.254.5), id(q8ec1.f.move.254)"
q8ec1.transaction.18,normal,17,18,"id(q8ec1.g.move.255)..id(q8ec1.g.move.256.5), id(q8ec1.f.move.256), id(q8ec1.g.move.257), id(q8ec1.f.move.258.5), id(q8ec1.g.move.257.5)..id(q8ec1.g.move.258), id(q8ec1.f.move.259)..id(q8ec1.f.move.263.5), id(q8ec1.g.move.263), id(q8ec1.f.move.264)"
q8ec1.transaction.19,normal,18,19,"id(q8ec1.g.move.265)..id(q8ec1.g.move.267.5), id(q8ec1.f.move.266)..id(q8ec1.f.move.266.5), id(q8ec1.g.move.268)..id(q8ec1.g.move.269.5), id(q8ec1.f.move.267), id(q8ec1.g.move.270)..id(q8ec1.g.move.271), id(q8ec1.f.move.272.5), id(q8ec1.g.move.272)..id(q8ec1.g.move.273.5), id(q8ec1.f.move.273), id(q8ec1.g.move.274), id(q8ec1.f.move.276.5), id(q8ec1.g.move.274.5)..id(q8ec1.g.move.277.5), id(q8ec1.f.move.277)..id(q8ec1.f.move.278.5), id(q8ec1.g.move.278)..id(q8ec1.g.move.279.5), id(q8ec1.f.move.279), id(q8ec1.g.move.280)..id(q8ec1.g.move.281), id(q8ec1.f.move.281.5), id(q8ec1.g.move.283.5), id(q8ec1.f.move.282)..id(q8ec1.f.move.284.5), id(q8ec1.g.move.284), id(q8ec1.f.move.285), id(q8ec1.g.move.286.5), id(q8ec1.f.move.285.5)..id(q8ec1.f.move.287.5), id(q8ec1.g.move.287), id(q8ec1.f.move.288), id(q8ec1.g.move.288.5), id(q8ec1.f.move.289.5), id(q8ec1.g.move.289)..id(q8ec1.g.move.291.5), id(q8ec1.f.move.290)..id(q8ec1.f.move.293.5), id(q8ec1.g.move.292)..id(q8ec1.g.move.293), id(q8ec1.f.move.294)..id(q8ec1.f.move.294.9), id(q8ec1.g.move.294.5), id(q8ec1.f.move.296.5), id(q8ec1.g.move.295)..id(q8ec1.g.move.297.5), id(q8ec1.f.move.297)..id(q8ec1.f.move.298.5), id(q8ec1.g.move.298)..id(q8ec1.g.move.301.5), id(q8ec1.f.move.299)..id(q8ec1.f.move.303.5), id(q8ec1.g.move.302)..id(q8ec1.g.move.304.5), id(q8ec1.f.move.304)..id(q8ec1.f.move.305.5), id(q8ec1.g.move.305), id(q8ec1.f.move.306)"
q8ec1.transaction.20,normal,19,20,"id(q8ec1.f.move.307)..id(q8ec1.f.move.308), id(q8ec1.g.move.309)..id(q8ec1.g.move.311), id(q8ec1.f.move.312.5), id(q8ec1.g.move.311.5)..id(q8ec1.g.move.313.5), id(q8ec1.f.move.313), id(q8ec1.g.move.314)..id(q8ec1.g.move.315), id(q8ec1.f.move.315.5), id(q8ec1.g.move.315.4)..id(q8ec1.g.move.316.5), id(q8ec1.f.move.316)..id(q8ec1.f.move.317.5), id(q8ec1.g.move.317)..id(q8ec1.g.move.318.5), id(q8ec1.f.move.318)..id(q8ec1.f.move.319.5), id(q8ec1.g.move.319)..id(q8ec1.g.move.322.5), id(q8ec1.f.move.320)..id(q8ec1.f.move.323.5), id(q8ec1.g.move.323)..id(q8ec1.g.move.325.5), id(q8ec1.f.move.324)..id(q8ec1.f.move.326.5), id(q8ec1.g.move.326), id(q8ec1.f.move.327)"
q8ec1.transaction.21,normal,20,21,"id(q8ec1.g.move.328)..id(q8ec1.g.move.330.5), id(q8ec1.f.move.330)..id(q8ec1.f.move.331.5), id(q8ec1.g.move.331)..id(q8ec1.g.move.332.5), id(q8ec1.f.move.332)..id(q8ec1.f.move.333.5), id(q8ec1.g.move.333), id(q8ec1.f.move.334), id(q8ec1.g.move.334.5), id(q8ec1.f.move.335.5), id(q8ec1.g.move.335)..id(q8ec1.g.move.336.5), id(q8ec1.f.move.336), id(q8ec1.g.move.337)"
