transaction_id,type,map_start_point,map_end_point,children
q7ec6.transaction.11,normal,10,11,"id(q7ec6.g.move.226), id(q7ec6.f.move.227.5), id(q7ec6.g.move.227), id(q7ec6.f.move.228), id(q7ec6.g.move.228.5), id(q7ec6.f.move.229.5), id(q7ec6.g.move.229)..id(q7ec6.g.move.230.5), id(q7ec6.f.move.230)..id(q7ec6.f.move.231.5), id(q7ec6.g.move.231)..id(q7ec6.g.move.233.5), id(q7ec6.f.move.232)..id(q7ec6.f.move.233), id(q7ec6.g.move.234), id(q7ec6.f.move.234.5), id(q7ec6.g.move.235.5), id(q7ec6.f.move.235), id(q7ec6.g.move.236), id(q7ec6.f.move.238.5), id(q7ec6.g.move.236.5)..id(q7ec6.g.move.239.5), id(q7ec6.f.move.239)..id(q7ec6.f.move.240.5), id(q7ec6.g.move.240)..id(q7ec6.g.move.241.5), id(q7ec6.f.move.241), id(q7ec6.g.move.242)..id(q7ec6.g.move.244), id(q7ec6.f.move.242.5), id(q7ec6.g.move.244.5), id(q7ec6.f.move.243), id(q7ec6.g.move.245)"
q7ec6.transaction.12,normal,11,12,"id(q7ec6.g.move.246)..id(q7ec6.g.move.248.5), id(q7ec6.f.move.248)..id(q7ec6.f.move.249.5), id(q7ec6.g.move.249)..id(q7ec6.g.move.250.5), id(q7ec6.f.move.250)..id(q7ec6.f.move.251.5), id(q7ec6.g.move.251)..id(q7ec6.g.move.252.5), id(q7ec6.f.move.252)..id(q7ec6.f.move.253.5), id(q7ec6.g.move.253)..id(q7ec6.g.move.254.5), id(q7ec6.f.move.254)..id(q7ec6.f.move.255.5), id(q7ec6.g.move.255)..id(q7ec6.g.move.256.5), id(q7ec6.f.move.256)..id(q7ec6.f.move.257.5), id(q7ec6.g.move.257)..id(q7ec6.g.move.258.5), id(q7ec6.f.move.258)"
q7ec6.transaction.13,review,11,12,"id(q7ec6.g.move.259)..id(q7ec6.g.move.261.5), id(q7ec6.f.move.261)..id(q7ec6.f.move.264.5), id(q7ec6.g.move.262)..id(q7ec6.g.move.265.5), id(q7ec6.f.move.265)..id(q7ec6.f.move.266.5), id(q7ec6.g.move.266)..id(q7ec6.g.move.267.5), id(q7ec6.f.move.267)..id(q7ec6.f.move.268.5), id(q7ec6.g.move.268)..id(q7ec6.g.move.269.5), id(q7ec6.f.move.269)..id(q7ec6.f.move.269.4), id(q7ec6.g.move.270)..id(q7ec6.g.move.272.5), id(q7ec6.f.move.269.9)..id(q7ec6.f.move.273.5), id(q7ec6.g.move.273)..id(q7ec6.g.move.274.5), id(q7ec6.f.move.274)..id(q7ec6.f.move.275.5), id(q7ec6.g.move.275)..id(q7ec6.g.move.276.5), id(q7ec6.f.move.276)..id(q7ec6.f.move.277.5), id(q7ec6.g.move.277)..id(q7ec6.g.move.278.5), id(q7ec6.f.move.278)..id(q7ec6.f.move.279.5), id(q7ec6.g.move.279)..id(q7ec6.g.move.279.4), id(q7ec6.f.move.280)..id(q7ec6.f.move.281.5), id(q7ec6.g.move.279.9)..id(q7ec6.g.move.284.5), id(q7ec6.f.move.282)..id(q7ec6.f.move.285.5), id(q7ec6.g.move.285), id(q7ec6.f.move.286)"
q7ec6.transaction.14,normal,12,13,"id(q7ec6.g.move.287), id(q7ec6.f.move.288.5), id(q7ec6.g.move.287.5)..id(q7ec6.g.move.288), id(q7ec6.f.move.289), id(q7ec6.g.move.289.5), id(q7ec6.f.move.290.5), id(q7ec6.g.move.290)..id(q7ec6.g.move.292.5), id(q7ec6.f.move.291)..id(q7ec6.f.move.292)"
q7ec6.transaction.15,normal,13,14,"id(q7ec6.g.move.293), id(q7ec6.f.move.295.5), id(q7ec6.g.move.293.5)..id(q7ec6.g.move.296.5), id(q7ec6.f.move.296)..id(q7ec6.f.move.297.5), id(q7ec6.g.move.297)..id(q7ec6.g.move.298.5), id(q7ec6.f.move.298)..id(q7ec6.f.move.301.5), id(q7ec6.g.move.299)..id(q7ec6.g.move.302.5), id(q7ec6.f.move.302)..id(q7ec6.f.move.303.5), id(q7ec6.g.move.303)..id(q7ec6.g.move.304.5), id(q7ec6.f.move.304)..id(q7ec6.f.move.305.5), id(q7ec6.g.move.305)..id(q7ec6.g.move.306.5), id(q7ec6.f.move.306)..id(q7ec6.f.move.307.5), id(q7ec6.g.move.307)..id(q7ec6.g.move.309.5), id(q7ec6.f.move.308)..id(q7ec6.f.move.310.5), id(q7ec6.g.move.310)..id(q7ec6.g.move.311.5), id(q7ec6.f.move.311)..id(q7ec6.f.move.312.5), id(q7ec6.g.move.312)..id(q7ec6.g.move.314.5), id(q7ec6.f.move.313)..id(q7ec6.f.move.315.5), id(q7ec6.g.move.315)..id(q7ec6.g.move.316.5), id(q7ec6.f.move.316)..id(q7ec6.f.move.317.5), id(q7ec6.g.move.317)..id(q7ec6.g.move.318.5), id(q7ec6.f.move.318)..id(q7ec6.f.move.319.5), id(q7ec6.g.move.319)..id(q7ec6.g.move.320.5), id(q7ec6.f.move.320)..id(q7ec6.f.move.322.5), id(q7ec6.g.move.321)..id(q7ec6.g.move.322), id(q7ec6.f.move.323), id(q7ec6.g.move.323.5), id(q7ec6.f.move.324.5), id(q7ec6.g.move.324)..id(q7ec6.g.move.325.5), id(q7ec6.f.move.325)..id(q7ec6.f.move.329.5), id(q7ec6.g.move.326)..id(q7ec6.g.move.330.5), id(q7ec6.f.move.330)..id(q7ec6.f.move.331.5), id(q7ec6.g.move.331)..id(q7ec6.g.move.334.5), id(q7ec6.f.move.332)..id(q7ec6.f.move.334), id(q7ec6.g.move.335)"
q7ec6.transaction.16,normal,14,15,"id(q7ec6.g.move.336)..id(q7ec6.g.move.339.5), id(q7ec6.f.move.337)..id(q7ec6.f.move.338.5), id(q7ec6.g.move.340)..id(q7ec6.g.move.340.5), id(q7ec6.f.move.339)..id(q7ec6.f.move.341.5), id(q7ec6.g.move.341), id(q7ec6.f.move.342)"
q7ec6.transaction.17,normal,15,16,"id(q7ec6.g.move.343), id(q7ec6.f.move.344), id(q7ec6.g.move.344.5), id(q7ec6.f.move.345.5), id(q7ec6.g.move.345), id(q7ec6.f.move.346)"
q7ec6.transaction.18,normal,16,17,"id(q7ec6.g.move.347)..id(q7ec6.g.move.348.5), id(q7ec6.f.move.348), id(q7ec6.g.move.349), id(q7ec6.f.move.350.5), id(q7ec6.g.move.349.5)..id(q7ec6.g.move.351.5), id(q7ec6.f.move.351)..id(q7ec6.f.move.353.5), id(q7ec6.g.move.352)..id(q7ec6.g.move.353), id(q7ec6.f.move.354)"
q7ec6.transaction.19,normal,17,18,"id(q7ec6.g.move.355)..id(q7ec6.g.move.356.5), id(q7ec6.f.move.356), id(q7ec6.g.move.357)..id(q7ec6.g.move.358)"
q7ec6.transaction.20,normal,18,19,"id(q7ec6.g.move.359)..id(q7ec6.g.move.360.5), id(q7ec6.f.move.360), id(q7ec6.g.move.361)..id(q7ec6.g.move.362.2), id(q7ec6.f.move.362.5), id(q7ec6.g.move.362.4)..id(q7ec6.g.move.364.5), id(q7ec6.f.move.363)..id(q7ec6.f.move.366.5), id(q7ec6.g.move.365)..id(q7ec6.g.move.368.5), id(q7ec6.f.move.367)"
q7ec6.transaction.21,review,16,19,"id(q7ec6.f.move.368)..id(q7ec6.f.move.371.5), id(q7ec6.g.move.369)..id(q7ec6.g.move.372.5), id(q7ec6.f.move.372)..id(q7ec6.f.move.373.5), id(q7ec6.g.move.373)..id(q7ec6.g.move.374.5), id(q7ec6.f.move.374)..id(q7ec6.f.move.375.5), id(q7ec6.g.move.375)..id(q7ec6.g.move.376.5), id(q7ec6.f.move.376)..id(q7ec6.f.move.377.5), id(q7ec6.g.move.377)..id(q7ec6.g.move.379.5), id(q7ec6.f.move.378)..id(q7ec6.f.move.380.5), id(q7ec6.g.move.380)..id(q7ec6.g.move.380.4), id(q7ec6.f.move.381)..id(q7ec6.f.move.385.5), id(q7ec6.g.move.380.9)..id(q7ec6.g.move.386.5), id(q7ec6.f.move.386)..id(q7ec6.f.move.387.5), id(q7ec6.g.move.387)..id(q7ec6.g.move.388.5), id(q7ec6.f.move.388)..id(q7ec6.f.move.391.5), id(q7ec6.g.move.389), id(q7ec6.f.move.392)"
q7ec6.transaction.22,normal,19,20,"id(q7ec6.g.move.393)..id(q7ec6.g.move.397.5), id(q7ec6.f.move.395)..id(q7ec6.f.move.398.5), id(q7ec6.g.move.398)..id(q7ec6.g.move.399.5), id(q7ec6.f.move.399)..id(q7ec6.f.move.402.5), id(q7ec6.g.move.400)..id(q7ec6.g.move.403.5), id(q7ec6.f.move.403)..id(q7ec6.f.move.404.5), id(q7ec6.g.move.404)..id(q7ec6.g.move.405.5), id(q7ec6.f.move.405)..id(q7ec6.f.move.406.5), id(q7ec6.g.move.406)..id(q7ec6.g.move.407.5), id(q7ec6.f.move.407)"
q7ec6.transaction.23,normal,20,21,"id(q7ec6.g.move.408), id(q7ec6.f.move.409.5), id(q7ec6.g.move.408.5)..id(q7ec6.g.move.410.5), id(q7ec6.f.move.410)..id(q7ec6.f.move.411.5), id(q7ec6.g.move.411)..id(q7ec6.g.move.412.5), id(q7ec6.f.move.412)..id(q7ec6.f.move.413.5), id(q7ec6.g.move.413)..id(q7ec6.g.move.415.5), id(q7ec6.f.move.414)..id(q7ec6.f.move.417.5), id(q7ec6.g.move.416)..id(q7ec6.g.move.418.5), id(q7ec6.f.move.418)..id(q7ec6.f.move.419.5), id(q7ec6.g.move.419)..id(q7ec6.g.move.420.5), id(q7ec6.f.move.420), id(q7ec6.g.move.421), id(q7ec6.f.move.423.5), id(q7ec6.g.move.421.5)..id(q7ec6.g.move.424.5), id(q7ec6.f.move.424)..id(q7ec6.f.move.425.5), id(q7ec6.g.move.425)..id(q7ec6.g.move.426.5), id(q7ec6.f.move.426)..id(q7ec6.f.move.428), id(q7ec6.g.move.427)..id(q7ec6.g.move.429.5), id(q7ec6.f.move.430.5), id(q7ec6.g.move.430)..id(q7ec6.g.move.430.2), id(q7ec6.f.move.431)"
q7ec6.transaction.24,normal,21,22,"id(q7ec6.g.move.432), id(q7ec6.f.move.433), id(q7ec6.g.move.433.5), id(q7ec6.f.move.434.5), id(q7ec6.g.move.434)..id(q7ec6.g.move.435.5), id(q7ec6.f.move.435), id(q7ec6.g.move.436)..id(q7ec6.g.move.437), id(q7ec6.f.move.437.5), id(q7ec6.g.move.437.4)..id(q7ec6.g.move.438.5), id(q7ec6.f.move.438), id(q7ec6.g.move.439), id(q7ec6.f.move.441.5), id(q7ec6.g.move.439.5)..id(q7ec6.g.move.442.5), id(q7ec6.f.move.442)..id(q7ec6.f.move.443.5), id(q7ec6.g.move.443)..id(q7ec6.g.move.444.5), id(q7ec6.f.move.444), id(q7ec6.g.move.445), id(q7ec6.f.move.446.5), id(q7ec6.g.move.445.5)..id(q7ec6.g.move.446), id(q7ec6.f.move.447)"
q7ec6.transaction.25,normal,22,23,"id(q7ec6.g.move.448), id(q7ec6.f.move.449)..id(q7ec6.f.move.451)"
q7ec6.transaction.26,normal,23,24,"id(q7ec6.g.move.452)..id(q7ec6.g.move.453.5), id(q7ec6.f.move.453)"
q7ec6.transaction.27,normal,24,25,"id(q7ec6.g.move.454), id(q7ec6.f.move.456.5), id(q7ec6.g.move.454.5)..id(q7ec6.g.move.457.5), id(q7ec6.f.move.457)..id(q7ec6.f.move.458.5), id(q7ec6.g.move.458)..id(q7ec6.g.move.459.5), id(q7ec6.f.move.459)..id(q7ec6.f.move.460.5), id(q7ec6.g.move.460)..id(q7ec6.g.move.463.5), id(q7ec6.f.move.461)..id(q7ec6.f.move.464.5), id(q7ec6.g.move.464)..id(q7ec6.g.move.467.5), id(q7ec6.f.move.465)..id(q7ec6.f.move.469.5), id(q7ec6.g.move.468)..id(q7ec6.g.move.469), id(q7ec6.f.move.470)"
q7ec6.transaction.28,normal,25,26,"id(q7ec6.g.move.471)..id(q7ec6.g.move.472.5), id(q7ec6.f.move.472)..id(q7ec6.f.move.473.5), id(q7ec6.g.move.473)..id(q7ec6.g.move.473.4), id(q7ec6.f.move.474)..id(q7ec6.f.move.477.5), id(q7ec6.g.move.473.9)..id(q7ec6.g.move.480.5), id(q7ec6.f.move.478)..id(q7ec6.f.move.481.5), id(q7ec6.g.move.481)..id(q7ec6.g.move.482.5), id(q7ec6.f.move.482)..id(q7ec6.f.move.485.5), id(q7ec6.g.move.483)..id(q7ec6.g.move.484)"
q7ec6.transaction.29,normal,26,27,"id(q7ec6.g.move.485)..id(q7ec6.g.move.489.5), id(q7ec6.f.move.486)..id(q7ec6.f.move.489), id(q7ec6.g.move.490), id(q7ec6.f.move.491.5), id(q7ec6.g.move.490.5)..id(q7ec6.g.move.492.5), id(q7ec6.f.move.492), id(q7ec6.g.move.493), id(q7ec6.f.move.493.5), id(q7ec6.g.move.494.5), id(q7ec6.f.move.494), id(q7ec6.g.move.495)"
q7ec6.transaction.30,normal,27,28,"id(q7ec6.g.move.496)..id(q7ec6.g.move.497.5), id(q7ec6.f.move.497)..id(q7ec6.f.move.499.5), id(q7ec6.g.move.498)..id(q7ec6.g.move.500.5), id(q7ec6.f.move.500)..id(q7ec6.f.move.501.5), id(q7ec6.g.move.501)..id(q7ec6.g.move.502.5), id(q7ec6.f.move.502)..id(q7ec6.f.move.504.5), id(q7ec6.g.move.503)..id(q7ec6.g.move.505.5), id(q7ec6.f.move.505)..id(q7ec6.f.move.506.5), id(q7ec6.g.move.506)..id(q7ec6.g.move.507.5), id(q7ec6.f.move.507)..id(q7ec6.f.move.508.5), id(q7ec6.g.move.508)..id(q7ec6.g.move.509.5), id(q7ec6.f.move.509)..id(q7ec6.f.move.512.5), id(q7ec6.g.move.510)..id(q7ec6.g.move.513.5), id(q7ec6.f.move.513)..id(q7ec6.f.move.515.5), id(q7ec6.g.move.514)..id(q7ec6.g.move.518.5), id(q7ec6.f.move.516)..id(q7ec6.f.move.519.5), id(q7ec6.g.move.519)..id(q7ec6.g.move.520.5), id(q7ec6.f.move.520)..id(q7ec6.f.move.521.5), id(q7ec6.g.move.521), id(q7ec6.f.move.522)..id(q7ec6.f.move.523)"
q7ec6.transaction.31,normal,28,29,"id(q7ec6.g.move.524)..id(q7ec6.g.move.525.5), id(q7ec6.f.move.525)"
q7ec6.transaction.32,normal,29,30,"id(q7ec6.g.move.526), id(q7ec6.f.move.527.5), id(q7ec6.g.move.526.5)..id(q7ec6.g.move.527), id(q7ec6.f.move.528)"
q7ec6.transaction.33,normal,30,31,"id(q7ec6.g.move.529)..id(q7ec6.g.move.530.5), id(q7ec6.f.move.530)..id(q7ec6.f.move.531.5), id(q7ec6.g.move.531)..id(q7ec6.g.move.533), id(q7ec6.f.move.532)"
